tính lưu loát	fluidity	0	0	0
tính mờ	opacity	0	0	0
tính nhớt	viscosity	0	0	0
tính riêng biệt	idiosyncratic	0	0	0
tinh tế	exquisite	0	0	0
tinh thần bịnh học	psychiatry	0	0	0
tính thấu nhiệt	diathermancy	0	0	0
tình trạng cô đơn	solitude	0	0	0
tình trạng hổn loạn	anarchy	0	0	0
tình trạng lộn xộn	tumble	0	0	0
tình trạng mê man	narcosis	0	0	0
tình trạng nặng hơn	preponderance	0	0	0
tình trạng nhiều vợ hoặc chồng	polygamy	0	0	0
tình trạng quá nhiều	surfeit	0	0	0
tinh trùng	spermatozoon	0	0	0
tính ưu việt	primacy	0	0	0
tinh vân	nebula	0	0	0
tịnh xá	monastic	0	0	0
tính xả giao	sociability	0	0	0
tính xấc láo	insolence	0	0	0
tính xiên	obliquity	0	0	0
tính xúc biến	thixotropy	0	0	0
tố cáo	accuse	0	0	0
tổ chức	institution	0	0	0
tờ khai	declaration	0	0	0
to lớn	gargantuan	0	0	0
tổ tiên	primogenitor	0	0	0
toàn diện	holistic	0	0	0
toán qua tec non	quaternion	0	0	0
toán thập tiến	denary	0	0	0
toàn thể	plenary	0	0	0
toàn thể	ensemble	0	0	0
toàn trí	omniscient	0	0	0
tọc mạch	ferret	0	0	0
tối cao	sovereign	0	0	0
tối cấp	fulminant	0	0	0
tội gian dâm	fornication	0	0	0
tội giết vua	regicide	0	0	0
tối hậu thơ	ultimatum	0	0	0
tội loạn luân	incest	0	0	0
tối thượng	superlative	0	0	0
tới tôi	tome	0	0	0
tới tuổi dậy thì	nubile	0	0	0
tối ưu	optimum	0	0	0
tóm lại	recapitulate	0	0	0
tôn chỉ	credo	0	0	0
tôn sùng nhiều thần thánh	polytheism	0	0	0
tôn vinh	glorified	0	0	0
tông đồ	apostle	0	0	0
tống giam	incarcerate	0	0	0
tống giam	incarceration	0	0	0
tống giam	committal	0	0	0
tống tiền	extort	0	0	0
tống tiền	extortion	0	0	0
topo	topology	0	0	0
tột bực	consummate	0	0	0
tốt lành	auspicious	0	0	0
tốt nghiệp	graduate	0	0	0
trả lời	respond	0	0	0
trả phí tổn thế cho ai	defray	0	0	0
trắc địa	geodesy	0	0	0
trắc địa	geodetic	0	0	0
trác táng	profligate	0	0	0
trách mắng	objurgate	0	0	0
trái	contravene	0	0	0
trái phép	illicit	0	0	0
trái với lời thề	perjury	0	0	0
trái với ý kiến	heterodox	0	0	0
trái ý	displease	0	0	0
trăm năm	centenary	0	0	0
trầm ngâm	pensive	0	0	0
trầm tích	sediment	0	0	0
trầm tích	sedimentary	0	0	0
tràn dịch não	hydrocephalus	0	0	0
tràn khí màng phổi	pneumothorax	0	0	0
trạng thái ấm	tepidity	0	0	0
trạng thái có vẻ thật	verisimilitude	0	0	0
trạng thái giống nhau	similitude	0	0	0
trạng thái lão suy	senility	0	0	0
trạng thái miển tội	impunity	0	0	0
trạng thái mộng du	somnambulist	0	0	0
trạng thái no	satiety	0	0	0
trạng thái sưng lên	tumescence	0	0	0
trạng thái tê mê	stupor	0	0	0
trạng thái xanh	viridity	0	0	0
tràng vổ tay tán thành	plaudits	0	0	0
tranh chấp	dispute	0	0	0
tranh luận	contend	0	0	0
tránh né	fend	0	0	0
trao	confer	0	0	0
trát tòa	subpoena	0	0	0
trát tống giam	mittimus	0	0	0
trễ	hysteresis	0	0	0
trên cạn	terrestrial	0	0	0
trí người không thể biết tuyệt đối	agnosticism	0	0	0
tri thức	epistemic	0	0	0
trích yếu	epitome	0	0	0
triệt binh	deplete	0	0	0
triệu tập	convene	0	0	0
triệu tập	convoke	0	0	0
trình độ học vấn	literacy	0	0	0
trinh sát	reconnaissance	0	0	0
trinh tiết	chastity	0	0	0
trình tự	sequence	0	0	0
trở lại	revert	0	0	0
trở nên xấu thêm	pejorative	0	0	0
trơ tráo	pert	0	0	0
trộm	furtive	0	0	0
trốn tránh	fugitive	0	0	0
trốn tránh	elude	0	0	0
trong	limpid	0	0	0
trống	vacant	0	0	0
trống	vacuous	0	0	0
trong bảy ngày	septenary	0	0	0
trống không	inane	0	0	0
trong mờ	diaphanous	0	0	0
trông nom	superintend	0	0	0
trong nước	domestic	0	0	0
trong pha lê	hyaline	0	0	0
trong sạch	chaste	0	0	0
trong suốt	translucent	0	0	0
trọng tài	arbitration	0	0	0
trong tĩnh mạch	intravenous	0	0	0
trực tràng	rectum	0	0	0
Trung bì	mesoderm	0	0	0
trung biểu mô	mesothelium	0	0	0
trung đội	maniple	0	0	0
trùng lỗ	foraminifer	0	0	0
trung tâm khối lượng	barycentre	0	0	0
trung thành	staunch	0	0	0
trước ngực	pectoral	0	0	0
trước vần chót	penultimate	0	0	0
trưởng đoàn	protagonist	0	0	0
trướng lên	distend	0	0	0
trụy lạc	libertine	0	0	0
truy tố	prosecute	0	0	0
truyền	infusion	0	0	0
truyền	transfusion	0	0	0
truyền bá	disseminate	0	0	0
Truyền đạo	Ecclesiastes	0	0	0
truyền dạy	indoctrination	0	0	0
tứ	quartet	0	0	0
tứ bộ kịch	tetralogy	0	0	0
từ dạng sóng	undulatory	0	0	0
tứ giác	quadrilateral	0	0	0
từ hóa dư	remanence	0	0	0
từ hồi chuyển	gyromagnetic	0	0	0
tự tại triết học	immanent	0	0	0
từ thiện	eleemosynary	0	0	0
từ tượng thanh	onomatopoeia	0	0	0
tử vong học	thanatology	0	0	0
tua quăn	cirrus	0	0	0
tuần trai giới	Quadragesima	0	0	0
tuần trai giới	quadragesimal	0	0	0
tượng nhỏ	figurine	0	0	0
tuyến sinh dục	gonad	0	0	0
tuyên thệ	promissory	0	0	0
tuyến tính	linearity	0	0	0
tuyệt tự	heiress	0	0	0
ty thể	mitochondrion	0	0	0
u ác tính	melanoma	0	0	0
u ẩn	apocryphal	0	0	0
ung thư biểu mô	carcinoma	0	0	0
ương ngạnh	intransigent	0	0	0
ủy thác	fiduciary	0	0	0
vãi ra	intersperse	0	0	0
van	valve	0	0	0
vận động	kinesthetic	0	0	0
vặn lại	contort	0	0	0
văn thể	elocution	0	0	0
van xin	supplicate	0	0	0
vang dậy	plangent	0	0	0
vành tai	auricle	0	0	0
vành tai	tragus	0	0	0
vật chất hửu tình	corporeal	0	0	0
vật cố định	fixture	0	0	0
vật hoặch đắc	acquest	0	0	0
vật mọi người đều nhìn	cynosure	0	0	0
vật phân tán	detritus	0	0	0
vật phát ra	emissive	0	0	0
vật phụ thuộc	appurtenance	0	0	0
vật rất cứng	adamant	0	0	0
vật sáng chói	luminary	0	0	0
vảy	scute	0	0	0
vảy	squamous	0	0	0
vậy thì	ergo	0	0	0
vẻ	tinge	0	0	0
vẻ đẹp	pulchritude	0	0	0
về phận sự	appertain	0	0	0
vệ sinh	sanitary	0	0	0
vệ sinh môi trường	sanitation	0	0	0
vẻ yểu điệu	feline	0	0	0
Velvet	velour	0	0	0
vẹo cột sống	scoliosis	0	0	0
vết thương	lesion	0	0	0
vi thể	corpuscle	0	0	0
vị viêm	gastritis	0	0	0
viêm màng não	meningitis	0	0	0
viêm màng phổi	pleuritis	0	0	0
viêm thực quản	oesophagitis	0	0	0
viết thư dài cho cha mẹ	epistle	0	0	0
vô căn	idiopathic	0	0	0
vỏ cây	phloem	0	0	0
vỏ não	cortical	0	0	0
vô sinh	azoic	0	0	0
vô số	deluge	0	0	0
vỏ trái cây	pericarp	0	0	0
vô vị	pall	0	0	0
vô vị	insipid	0	0	0
vong ân	ingrate	0	0	0
vòng quanh	gyre	0	0	0
vua chuyên chế	potentate	0	0	0
vụn	detrital	0	0	0
vùng dưới đồi	hypothalamus	0	0	0
vùng nửa tối	penumbra	0	0	0
xà đầu long	plesiosaur	0	0	0
xin thôi làm	demit	0	0	0
xĩnh	subpar	0	0	0
xoắn	volvulus	0	0	0
xoay sở	contrive	0	0	0
xồm xoàm	hirsute	0	0	0
xông lên	emanate	0	0	0
xúc giác	tactile	0	0	0
Yến mạch cán nhỏ	granola
